Block,Event,Network_ID,Network_Type,Token_ID,Channel_Amount,Participant_1_Settle_Amount,Participant_2_Settle_Amount,Channel_ID,Transaction,Channel_Participant_1,Channel_Participant_2
8165058,ChannelNewDeposit,RDN,Mainnet,,30000000000000000,,,264,0x856a39ee74a923c18edb64b39b9bfcb6bb143daeaa9e49a3971ed58bdd2df831,0x7890D9F1919f6F2725c764386B96b9DCEC95DA5e,
8165880,ChannelNewDeposit,RDN,Mainnet,,30000000000000000,,,265,0x8b3d63d919e40e1f39ebceb738924487aa3240547cc9b161f44f56233401a0dc,0x7890D9F1919f6F2725c764386B96b9DCEC95DA5e,
8165894,ChannelNewDeposit,RDN,Mainnet,,30000000000000000,,,266,0x99008a2e21f50fb902e0b158d2155d88f01f704bbc322f10294274064db4167e,0x7890D9F1919f6F2725c764386B96b9DCEC95DA5e,
8165909,ChannelNewDeposit,RDN,Mainnet,,30000000000000000,,,267,0x4ba52d7d94ca2a4b70eb37586e0bfd74cb5d7bfd77b66464656bc79b7eb24d6c,0x7890D9F1919f6F2725c764386B96b9DCEC95DA5e,
8166061,ChannelNewDeposit,RDN,Mainnet,,50000000000000000,,,268,0x6f6529b67ec9d89c14572c6f3232d916a8811194edaae86f6ecb61a66ede419d,0x7890D9F1919f6F2725c764386B96b9DCEC95DA5e,
8166849,ChannelNewDeposit,RDN,Mainnet,,10000000000000000,,,269,0x812cba44e7a5bcf4cafa420852b922edf39614ba85ff2bbf383f3b96c01a3a4b,0x865b332B0B058C472Ee3B46C5a66b8D1699740E1,
8166865,ChannelNewDeposit,RDN,Mainnet,,10000000000000000,,,270,0x004ca75a30048c5c04f6dc337452317962fa4efdfc5f595af6a84505c35eb85a,0x865b332B0B058C472Ee3B46C5a66b8D1699740E1,
8166879,ChannelNewDeposit,RDN,Mainnet,,10000000000000000,,,271,0x468fb553a97068203f1a11e8fcdea0c71c36a0329c9fabd8d1f861a7d0b0b9db,0x865b332B0B058C472Ee3B46C5a66b8D1699740E1,
8209884,ChannelNewDeposit,RDN,Mainnet,,20000000000000000,,,272,0x6cdb7b98753d11c7a6a58a641957712052ddab8dd7c491b1a276c9f7296e4f53,0x36F0C0877604F34E21A6ee1C8e4012B22f4fDf84,
8209899,ChannelNewDeposit,RDN,Mainnet,,20000000000000000,,,273,0x436935c5013e5933c2017c4acfd8316105adeb9c240bda0bd5f67c8940868bb7,0x36F0C0877604F34E21A6ee1C8e4012B22f4fDf84,
8216921,ChannelNewDeposit,RDN,Mainnet,,2000000000000000,,,275,0xd0e7cee039db4c81d6cb4aa26f481c3f46684eba74e6d0e4c49cc6b4e2c0d905,0x01563cEdFE39cEE8db2AA24DfF457244572f3258,
8216937,ChannelNewDeposit,RDN,Mainnet,,2000000000000000,,,276,0x25f31cd98a56fa216e9fc736a6f4940d2491560ae1b223e7684f79bf6ba3958e,0x01563cEdFE39cEE8db2AA24DfF457244572f3258,
8216958,ChannelNewDeposit,RDN,Mainnet,,7000000000000000,,,276,0x89c7cfb0ad400e5dc58a92117d2dd21bbcae27d5f5fb7e335b51041b23465b71,0x01563cEdFE39cEE8db2AA24DfF457244572f3258,
8216974,ChannelNewDeposit,RDN,Mainnet,,2000000000000000,,,277,0x0e2c637f7cb5ea6962e6f230668c389546e2e2618e47f92d92da07a9b7cd006d,0x01563cEdFE39cEE8db2AA24DfF457244572f3258,
8225819,ChannelNewDeposit,RDN,Mainnet,,10000000000,,,278,0xe0679d468a849e400ad5959a66fbb7dbaa6d0dd356f73b94813773567a903b38,0x7d5D909dB425a6E302140C67062077833A07bE3e,
8225975,ChannelNewDeposit,RDN,Mainnet,,10000000000000000,,,278,0x259d08da4adb0b8993a9ff75f6a884367183ab08adb55b453788c31d77498035,0x7890D9F1919f6F2725c764386B96b9DCEC95DA5e,
8464440,ChannelNewDeposit,RDN,Mainnet,,75000000000000000,,,279,0x31183b9ebf770f1ac5700130332ce8524c2f1525219b84d3feef8684617ccaa2,0x865b332B0B058C472Ee3B46C5a66b8D1699740E1,
8495215,ChannelNewDeposit,RDN,Mainnet,,600,,,280,0xa7b48e1f7a116f01a37931d1e03cd11b1ab2d771659c5bc4756418295888c61e,0x961577109C2aCF3C74519897c068Eb33194D317F,
8495574,ChannelNewDeposit,RDN,Mainnet,,700,,,280,0xeb0c60ea4572dfd6ada8d6269c021e504f86cc196af465ae25de7a8b98e91fcb,0x961577109C2aCF3C74519897c068Eb33194D317F,
8504262,ChannelNewDeposit,RDN,Mainnet,,8000000000000000,,,281,0x8fa666c4c0ccb002bb3945c0bb64f6b68f7e17df6cb111990013937da1f11055,0x9bD7D8a082949c038F3186ac7639A52CA945f7ec,
8504277,ChannelNewDeposit,RDN,Mainnet,,8000000000000000,,,282,0x8be7dc4085fd750d933e63d633329e5f753b68d1929b192a0b23805daa711559,0x9bD7D8a082949c038F3186ac7639A52CA945f7ec,
8504289,ChannelNewDeposit,RDN,Mainnet,,8000000000000000,,,283,0xb2443a5f95667f290662a431cb9e9334ac28ee6d43ceadf14b70ba38f7031e4e,0x9bD7D8a082949c038F3186ac7639A52CA945f7ec,
8515405,ChannelNewDeposit,RDN,Mainnet,,10000000000000,,,284,0xf623a6425a6988c3b8df6d1446724f4f37d6bb6dc3bc7d0d102398fe05731af2,0x7d5D909dB425a6E302140C67062077833A07bE3e,
8526120,ChannelNewDeposit,RDN,Mainnet,,10000000000000000,,,285,0x798eb9d29ef15877f6cc30176776ee422bf5597ff38538eb0037423d70006518,0x4D439D7cdE5Fe95528b55b49f94526B584274d86,
8526135,ChannelNewDeposit,RDN,Mainnet,,10000000000000000,,,286,0x8ca3595ce044998e3bd7dd78be63a1ca2c395bf3d53ff049ff151e11c68f3edf,0x4D439D7cdE5Fe95528b55b49f94526B584274d86,
8526150,ChannelNewDeposit,RDN,Mainnet,,10000000000000000,,,287,0x6cf9100b8ddf5c3947f642bd72eebdf3fcbeea5eba7686ad8ce37c6454147927,0x4D439D7cdE5Fe95528b55b49f94526B584274d86,
8526198,ChannelNewDeposit,RDN,Mainnet,,10000000000000000,,,292,0x00ee2e01a5f194eee232cb0269ccbd8fd25c0fcfe75b07c2459fe4ed655a3c02,0x4D439D7cdE5Fe95528b55b49f94526B584274d86,
8526215,ChannelNewDeposit,RDN,Mainnet,,10000000000000000,,,293,0xd0d40fc4beac73d0ad7c3441e320ac22b581285420163e1bfdea489718ac4255,0x4D439D7cdE5Fe95528b55b49f94526B584274d86,
8526231,ChannelNewDeposit,RDN,Mainnet,,10000000000000000,,,294,0xf5d457a6a8a3a441adb5bd733da66ea19332b8d40b71f7b55f5abf268ea2fd91,0x4D439D7cdE5Fe95528b55b49f94526B584274d86,
8526244,ChannelNewDeposit,RDN,Mainnet,,31000000000000000,,,235,0xa612a7e9ee97975d7e27ff3570e89da5268ea3e9284b6fec89b5aab36f57036b,0x4D439D7cdE5Fe95528b55b49f94526B584274d86,
8526261,ChannelNewDeposit,RDN,Mainnet,,10000000000000000,,,295,0x432028abcf495d6af85177cfed4bebd3274fdaac3daf41a03b39023eb9cbb331,0x4D439D7cdE5Fe95528b55b49f94526B584274d86,
8526275,ChannelNewDeposit,RDN,Mainnet,,10000000000000000,,,296,0xef427cbee7cc1885b4e98da082ff05d2c8d604b71ce2f5ae42cbb0c5102d1189,0x4D439D7cdE5Fe95528b55b49f94526B584274d86,
8535825,ChannelNewDeposit,RDN,Mainnet,,10000000000000,,,285,0xd4800f4a012b21bdcf90768582331386f5e1df20dc07a50ed82df84bf99f93c6,0x7d5D909dB425a6E302140C67062077833A07bE3e,
9188322,ChannelNewDeposit,RDN,Mainnet,,20000000000000000,,,298,0x06eac6de6b98904da857d0458e86bb8c51e764c3edbc19d1924a4e9d7a60879d,0x88D856FC5895150Bc78Bdb51811033a0D34EC7D5,
9188338,ChannelNewDeposit,RDN,Mainnet,,20000000000000000,,,299,0xc585dff24345fd27d18e8ca67e72d2baf9f687d4e7ae9c7484bd035289c4ef5d,0x88D856FC5895150Bc78Bdb51811033a0D34EC7D5,
9188354,ChannelNewDeposit,RDN,Mainnet,,20000000000000000,,,300,0x9dea9aa48cb7b6edfec5f557976ced447e592cdb1f64b0930bcac6117dbbc1b5,0x88D856FC5895150Bc78Bdb51811033a0D34EC7D5,
9203752,ChannelNewDeposit,RDN,Mainnet,,4000,,,302,0x792f76d256710533a492d5ad613524b8347308b2d483b97ff3f31d3354e28993,0x2B02f5Ac7C9633E3e4aF4bD0c4510C3C961a4BbD,
9203767,ChannelNewDeposit,RDN,Mainnet,,4000,,,303,0x7bd5aa63f59f85a6677571fe184140e277c6af9ce6b2bd86f9d51e57bb000a09,0x2B02f5Ac7C9633E3e4aF4bD0c4510C3C961a4BbD,
9203782,ChannelNewDeposit,RDN,Mainnet,,4000,,,304,0xa006a1cf709b70f4835c56c62a1f4b945980e7e571015d5ac3c9d4848bca89bc,0x2B02f5Ac7C9633E3e4aF4bD0c4510C3C961a4BbD,
9213924,ChannelNewDeposit,RDN,Mainnet,,333,,,305,0x1bc042135c4e3246cc8358bbb6d10bcaa154f1fa4a2d8dd3a9876bad6b2dd90d,0x2B02f5Ac7C9633E3e4aF4bD0c4510C3C961a4BbD,
9214191,ChannelNewDeposit,RDN,Mainnet,,33000,,,305,0xb83d038e8b16d4b80e3a281b01f2c04ae325d517042499a34338360883bc1b3d,0x2B02f5Ac7C9633E3e4aF4bD0c4510C3C961a4BbD,
9214234,ChannelNewDeposit,RDN,Mainnet,,3300000,,,305,0x3959f58676651507cedede7a7ae60caac8f500dced0557c8333c4e6441cbd509,0x2B02f5Ac7C9633E3e4aF4bD0c4510C3C961a4BbD,
6580846,ChannelOpened,RDN,Mainnet,,,,,1,0x05de7b75f93959847ab84dd647b9e88ce302d18bd57f0c8e22b73dcfc8a7d0e8,0xf2fBCC167cc3f24a620798E27b4BB084dD275253,0xf1e4b4782BB6cd56a1feB9cDA58C167bb5669F36
6580854,ChannelOpened,RDN,Mainnet,,,,,2,0x265f7b13b456472f6c57f3a6c72043366d7f9129dd7e85ea9ecb21bc22e8ed8a,0x28898A6b762d9c400FF900EFF66F2885F0B28FAF,0xf2fBCC167cc3f24a620798E27b4BB084dD275253
6581220,ChannelOpened,RDN,Mainnet,,,,,3,0x1724ca71c7851ab968738cf3e4247633ba73cfa21fb64bff8ba635fd837b8b61,0xD6e68536eCe0Eac02b39317FdCE814087Bae6118,0xf2fBCC167cc3f24a620798E27b4BB084dD275253
6581220,ChannelOpened,RDN,Mainnet,,,,,4,0x8bbd305a5e5c3444d62a39e8e2765c37816562b0c335e2f04724c2e94c50f964,0xD6e68536eCe0Eac02b39317FdCE814087Bae6118,0xf1e4b4782BB6cd56a1feB9cDA58C167bb5669F36
6581220,ChannelOpened,RDN,Mainnet,,,,,5,0x04850c26aeb542bc7ceab148d3bd074254cb446ad838cda35a6d9f3ba1fac41a,0xD6e68536eCe0Eac02b39317FdCE814087Bae6118,0x28898A6b762d9c400FF900EFF66F2885F0B28FAF
6581597,ChannelOpened,RDN,Mainnet,,,,,6,0xecaa42d226e3fb1ec3b0f6618b567f9a00a8469cfbad45595053660688e42424,0x2CB3e01a636a3Bfc5727718dd9e1ABCdfaE6a617,0xD6e68536eCe0Eac02b39317FdCE814087Bae6118
6581606,ChannelOpened,RDN,Mainnet,,,,,7,0x19282229f69a5cd9b5a95b0fb13bc08989f8403e2b98e36b34d9a39e422ddc08,0x0e5215997B8232ace7cC0DEb04dFeB60a4C0beB1,0xD6e68536eCe0Eac02b39317FdCE814087Bae6118
6581624,ChannelOpened,RDN,Mainnet,,,,,8,0xed8c42865c32e6f2cb29f84c3b480faefc4dffd92e2c5624b655157c49978941,0x0e5215997B8232ace7cC0DEb04dFeB60a4C0beB1,0x28898A6b762d9c400FF900EFF66F2885F0B28FAF
6581624,ChannelOpened,RDN,Mainnet,,,,,9,0x5dbb495720a8f9b979f256ad367fe38636ff1325ced5b9a38d8ce05c8592c109,0x0e5215997B8232ace7cC0DEb04dFeB60a4C0beB1,0xf2fBCC167cc3f24a620798E27b4BB084dD275253
6581936,ChannelOpened,RDN,Mainnet,,,,,10,0x09ef89acee4a05adead1df0f0288b19b3009e8e7c70c310955bc27d63053c289,0x0e5215997B8232ace7cC0DEb04dFeB60a4C0beB1,0x2CB3e01a636a3Bfc5727718dd9e1ABCdfaE6a617
6581956,ChannelOpened,RDN,Mainnet,,,,,11,0xfbae28e355f104d56e3c2b1928eeee792112d9f2e5a90c46d5ccc94a28bb48fd,0x0e5215997B8232ace7cC0DEb04dFeB60a4C0beB1,0x2C71697ef0d2e04AECF72f9DDe571889618a9BE3
6581956,ChannelOpened,RDN,Mainnet,,,,,12,0x389fe14257463fe012230b37609a94233268cc4c7c09ad38abb7bd89f3ff9877,0x0e5215997B8232ace7cC0DEb04dFeB60a4C0beB1,0x298e4ac53B44fA951e043bc674ed26528B6F8Dd0
6581962,ChannelOpened,RDN,Mainnet,,,,,13,0xb2b5729a5df91f15f05bc06975ed0282317d92a0c916a77eb9b2205387f72d36,0x0e5215997B8232ace7cC0DEb04dFeB60a4C0beB1,0x4d6FA60E64C7E520899A9aeDD40cB1E6992027F0
6582992,ChannelOpened,RDN,Mainnet,,,,,14,0x0cc504d0218cf07e948c23c6bdd99c0705a04df1969ffc77a0baa1d976cd6708,0x06f5140A415f4E3969f7e40daEcCFd0558c9cE26,0x298e4ac53B44fA951e043bc674ed26528B6F8Dd0
6583025,ChannelOpened,RDN,Mainnet,,,,,15,0xcfc6e2551edb89c0ed90b2cb19d22e7a68c32ae44f9f9b2bfcc3d19c705ac45e,0x06f5140A415f4E3969f7e40daEcCFd0558c9cE26,0x0e5215997B8232ace7cC0DEb04dFeB60a4C0beB1
6583031,ChannelOpened,RDN,Mainnet,,,,,16,0x6add26e7ec6185e4e12c1358bfba07a450e831cd096141085145b35a9bdb335e,0x06f5140A415f4E3969f7e40daEcCFd0558c9cE26,0x4d6FA60E64C7E520899A9aeDD40cB1E6992027F0
6583031,ChannelOpened,RDN,Mainnet,,,,,17,0x170d5b7e31e4cf57c2e97536f80ae51c2da4ec6e3743a7330a3d74cd45465af6,0xe89Ce3756690Ac7937972797471d7c84F9818ac6,0x0e5215997B8232ace7cC0DEb04dFeB60a4C0beB1
6583031,ChannelOpened,RDN,Mainnet,,,,,18,0xb9ff6c89aabc33d147c24a381ad9ab6e4372bbe874adda7df6d82e07760600fe,0xe89Ce3756690Ac7937972797471d7c84F9818ac6,0xf2fBCC167cc3f24a620798E27b4BB084dD275253
6583051,ChannelOpened,RDN,Mainnet,,,,,19,0xa5a81821be8d4cc2dbaebfe218384ec5bb6987d9df1d308cd3501f9a6458fd5b,0xE03E70e33F2AC48ceC3be5C0C7B06a0f25Ad5610,0x4d6FA60E64C7E520899A9aeDD40cB1E6992027F0
6583051,ChannelOpened,RDN,Mainnet,,,,,20,0x623d61c039bffed8765d4a14e5760d55aefe6666c4819bacb0fe68c514f17e7c,0xf9ED3cCa3e56A7B72049e6e830C39fd842A2F8e6,0xf2fBCC167cc3f24a620798E27b4BB084dD275253
6583051,ChannelOpened,RDN,Mainnet,,,,,21,0x5bca188f4ddd415ad77f066cce4de55dfb109396cb9ac5612daeeb1a6bc75990,0x10F4BC8CD156B4785f8F1f100C53C4cA0181E9b9,0x28898A6b762d9c400FF900EFF66F2885F0B28FAF
6583061,ChannelOpened,RDN,Mainnet,,,,,22,0xb72aa99a0fb39f00438a044cf6378189b5a0167b6784868c6bcfcc2c64fb2067,0x10F4BC8CD156B4785f8F1f100C53C4cA0181E9b9,0x298e4ac53B44fA951e043bc674ed26528B6F8Dd0
6583061,ChannelOpened,RDN,Mainnet,,,,,23,0x70dae7eef857faa0c629fa3c6989e4a92ebf19fcaee306d5f5306b7704de8990,0x10F4BC8CD156B4785f8F1f100C53C4cA0181E9b9,0x4d6FA60E64C7E520899A9aeDD40cB1E6992027F0
6583073,ChannelOpened,RDN,Mainnet,,,,,24,0xd73c7bfeddef919d751d019dd3fddd06070ac587e250d72c95b00f0be645669f,0xE03E70e33F2AC48ceC3be5C0C7B06a0f25Ad5610,0x0e5215997B8232ace7cC0DEb04dFeB60a4C0beB1
6583073,ChannelOpened,RDN,Mainnet,,,,,25,0xfb375b1cdbb9a97fe9bd153f04b9285c71ba9972bbc122c7d69fb854f0f8079e,0xE03E70e33F2AC48ceC3be5C0C7B06a0f25Ad5610,0x2C71697ef0d2e04AECF72f9DDe571889618a9BE3
6583073,ChannelOpened,RDN,Mainnet,,,,,26,0x636f9cd4a256529e008f56d6030541a36a21eff27d1507b85aaabace852a6325,0xe89Ce3756690Ac7937972797471d7c84F9818ac6,0x4d6FA60E64C7E520899A9aeDD40cB1E6992027F0
6583135,ChannelOpened,RDN,Mainnet,,,,,27,0xc81b2b3d5d9eb614d7540c2565ac7f49886ede2023ce5680c060b4a93dd61063,0xf9ED3cCa3e56A7B72049e6e830C39fd842A2F8e6,0x298e4ac53B44fA951e043bc674ed26528B6F8Dd0
6583135,ChannelOpened,RDN,Mainnet,,,,,28,0x5f343cbd44870a4cbbb03a005131de436aec6dd565d4250fd7abda89655ef682,0xf9ED3cCa3e56A7B72049e6e830C39fd842A2F8e6,0x2CB3e01a636a3Bfc5727718dd9e1ABCdfaE6a617
6583825,ChannelOpened,RDN,Mainnet,,,,,29,0x38000c13be51522fe1a6f1a13dd6027b8c4dad3ff0429221409bfcda3470f568,0xf2fBCC167cc3f24a620798E27b4BB084dD275253,0x28898A6b762d9c400FF900EFF66F2885F0B28FAF
6600638,ChannelOpened,RDN,Mainnet,,,,,30,0xed05ee2d7b366621fab8658970619ecaf8f2f038f5ae2e2f3deab935b6699846,0xe89Ce3756690Ac7937972797471d7c84F9818ac6,0x298e4ac53B44fA951e043bc674ed26528B6F8Dd0
6600638,ChannelOpened,RDN,Mainnet,,,,,31,0x5396d0743ce45689d2117cd39eb52d50a2d1e914c9f71b4fb40374e2ac215f19,0x10F4BC8CD156B4785f8F1f100C53C4cA0181E9b9,0x0e5215997B8232ace7cC0DEb04dFeB60a4C0beB1
6600638,ChannelOpened,RDN,Mainnet,,,,,32,0x901f1a74a6e61c537e6be339131687d2c1efa5730b2003fe3b88e2aeae9664b4,0x06f5140A415f4E3969f7e40daEcCFd0558c9cE26,0x0e5215997B8232ace7cC0DEb04dFeB60a4C0beB1
6600638,ChannelOpened,RDN,Mainnet,,,,,33,0x727099eb60b5a4619be2af5e95c60a22651a6e62578ca230b467cb149c33fd0e,0xE03E70e33F2AC48ceC3be5C0C7B06a0f25Ad5610,0xf9ED3cCa3e56A7B72049e6e830C39fd842A2F8e6
6600638,ChannelOpened,RDN,Mainnet,,,,,34,0xf517a7439c4fe3cf29605d155b3fc28ae998d8a80b872f5326f4e3b61a3aa81e,0xf9ED3cCa3e56A7B72049e6e830C39fd842A2F8e6,0xf1e4b4782BB6cd56a1feB9cDA58C167bb5669F36
6600651,ChannelOpened,RDN,Mainnet,,,,,35,0x3e28d7a3785c9cc852fa2ff9d436e668ac2360e7ee7f484660d30ab2ac60cc28,0x10F4BC8CD156B4785f8F1f100C53C4cA0181E9b9,0xD6e68536eCe0Eac02b39317FdCE814087Bae6118
6600651,ChannelOpened,RDN,Mainnet,,,,,36,0xe4d3803ee59edf36d880a244e241c54a9b22348df2b6e13772549623a1a87d8e,0x10F4BC8CD156B4785f8F1f100C53C4cA0181E9b9,0x4d6FA60E64C7E520899A9aeDD40cB1E6992027F0
6600651,ChannelOpened,RDN,Mainnet,,,,,37,0x00522423fea645c1a3478c726a4dbebed25bbeb16e7b9e963923690c53e04088,0xe89Ce3756690Ac7937972797471d7c84F9818ac6,0xf2fBCC167cc3f24a620798E27b4BB084dD275253
6600651,ChannelOpened,RDN,Mainnet,,,,,38,0x4e8c7583ef4165a45a6711326072a5163f7db95bd67139877c055dbd839ebca0,0xe89Ce3756690Ac7937972797471d7c84F9818ac6,0x4d6FA60E64C7E520899A9aeDD40cB1E6992027F0
6600651,ChannelOpened,RDN,Mainnet,,,,,39,0x5dc1fd92ff45474223f2de8d05b5aa2f8d1397bfecc4d3fc44e0275d3fcaad90,0xf9ED3cCa3e56A7B72049e6e830C39fd842A2F8e6,0xe89Ce3756690Ac7937972797471d7c84F9818ac6
6600651,ChannelOpened,RDN,Mainnet,,,,,40,0x074cf6fd0ddce9769891fa9b24b50cc074e86cd6972b3c85df454b0642222fbf,0x06f5140A415f4E3969f7e40daEcCFd0558c9cE26,0xf9ED3cCa3e56A7B72049e6e830C39fd842A2F8e6
6600651,ChannelOpened,RDN,Mainnet,,,,,41,0x3d2ebd77185c57c856f4ac368ccd313fe3bbad033ae08116eac6b4f0968934fc,0x06f5140A415f4E3969f7e40daEcCFd0558c9cE26,0x2C71697ef0d2e04AECF72f9DDe571889618a9BE3
6600651,ChannelOpened,RDN,Mainnet,,,,,42,0x98ae5632f5f14299e747385e31bfef5c512abf9c5395bdce1e75f32488f32d98,0xE03E70e33F2AC48ceC3be5C0C7B06a0f25Ad5610,0xD6e68536eCe0Eac02b39317FdCE814087Bae6118
6600651,ChannelOpened,RDN,Mainnet,,,,,43,0xf85c6af9e399990337ffd3da5a5ee62e11a00d31b3d06e77d914239237969d7f,0xE03E70e33F2AC48ceC3be5C0C7B06a0f25Ad5610,0x2CB3e01a636a3Bfc5727718dd9e1ABCdfaE6a617
6600686,ChannelOpened,RDN,Mainnet,,,,,44,0x0dcb6d620fa3455328483a6f8694543c13b5957c3f518649a3f593f618b92cae,0x28898A6b762d9c400FF900EFF66F2885F0B28FAF,0xf9ED3cCa3e56A7B72049e6e830C39fd842A2F8e6
6600686,ChannelOpened,RDN,Mainnet,,,,,45,0x0374f56b3c3edeb3f8fab6cd9e92685710061883593a0a114519bed68967e3f3,0x28898A6b762d9c400FF900EFF66F2885F0B28FAF,0xe89Ce3756690Ac7937972797471d7c84F9818ac6
6600708,ChannelOpened,RDN,Mainnet,,,,,46,0xbd49dd5bbe5175a23595ca8e2e7f77a19e3e1fe54fa4ae170aa5c8c62e992ec1,0x28898A6b762d9c400FF900EFF66F2885F0B28FAF,0x10F4BC8CD156B4785f8F1f100C53C4cA0181E9b9
6600747,ChannelOpened,RDN,Mainnet,,,,,47,0x53e1237940cde7417866a82e9fef594c57fc764d557560532862bbbfed52d769,0x28898A6b762d9c400FF900EFF66F2885F0B28FAF,0x06f5140A415f4E3969f7e40daEcCFd0558c9cE26
6604963,ChannelOpened,RDN,Mainnet,,,,,48,0xd665392f6e529e210bd078ba33e86c4eaece88602a2c837127d243b1d87a56b7,0x2CB3e01a636a3Bfc5727718dd9e1ABCdfaE6a617,0xe89Ce3756690Ac7937972797471d7c84F9818ac6
6605092,ChannelOpened,RDN,Mainnet,,,,,49,0xb655bd001393908cc4eaee856c1dcd64be6c733bd888c9220903994ea095f792,0xD6e68536eCe0Eac02b39317FdCE814087Bae6118,0xf1e4b4782BB6cd56a1feB9cDA58C167bb5669F36
6605110,ChannelOpened,RDN,Mainnet,,,,,50,0x890d6f3075f952e5ef967cc571acc25c58885ab49ee0dea2c1f40244801b750c,0xD6e68536eCe0Eac02b39317FdCE814087Bae6118,0x28898A6b762d9c400FF900EFF66F2885F0B28FAF
6605124,ChannelOpened,RDN,Mainnet,,,,,51,0x07407384caa25cc4915404fcc4610c4a730262ce1350af0d1327d33a2a78ac84,0xD6e68536eCe0Eac02b39317FdCE814087Bae6118,0xf0DAca3B7Cb562059D89bD5d8291a482b20f9D52
6605263,ChannelOpened,RDN,Mainnet,,,,,52,0x24f6db2c244586ce66aab65866c97c33c921e302b6ed03b269e75ac266b8f0c0,0x4252ccc23552bf3D3eeDFAB8e286815831479bDa,0x28898A6b762d9c400FF900EFF66F2885F0B28FAF
6605265,ChannelOpened,RDN,Mainnet,,,,,53,0xfda908402faa21fcc2999c15d61e51ef776a5293cec0a29dfc5285abcccad358,0x4252ccc23552bf3D3eeDFAB8e286815831479bDa,0xE03E70e33F2AC48ceC3be5C0C7B06a0f25Ad5610
6605271,ChannelOpened,RDN,Mainnet,,,,,54,0x23979f861938a9df2960cf88b05779af1747b176ca967ba0545eb8b88887c5cf,0x4252ccc23552bf3D3eeDFAB8e286815831479bDa,0x0e5215997B8232ace7cC0DEb04dFeB60a4C0beB1
6605491,ChannelOpened,RDN,Mainnet,,,,,55,0x3dda1f2770f3dff96a13ceb72c582aacf51f2f1a031e4648ee0aca98493c1f99,0x49BA4db35Ef1a1fcA7A973993308A8B091C82F98,0xAAAAAA219100005A77eF9dEf76b24dfB2cD6B35e
6605554,ChannelOpened,RDN,Mainnet,,,,,56,0xe0187c2345ed47f7e56a6bb07d6954255aae4e69825069250c224e734f61b027,0x00808a9250F145e5fD8FEBD1ba804aAA8cAE649b,0x7B80776a3257DaAf29DAE103F844e065fC3d0726
6605579,ChannelOpened,RDN,Mainnet,,,,,57,0xe53dc32d080c3ba6b4f66b71b6280d1f022403d396252c8cb60695c7e4fcf1ab,0xf0DAca3B7Cb562059D89bD5d8291a482b20f9D52,0x2A7D58e62C829b0321563A6D1dDd7c209eE657C3
6605583,ChannelOpened,RDN,Mainnet,,,,,58,0xe5930ab33d8a23f9a384709e45c3ca8fcd6cae624975366a7d5db466c4114a93,0xAAAAAA219100005A77eF9dEf76b24dfB2cD6B35e,0x00808a9250F145e5fD8FEBD1ba804aAA8cAE649b
6605772,ChannelOpened,RDN,Mainnet,,,,,59,0x7dc83ddf9920937a4d12122256e18b93e0625139ecb636964b1730c84b8c4628,0x7B80776a3257DaAf29DAE103F844e065fC3d0726,0x49BA4db35Ef1a1fcA7A973993308A8B091C82F98
6605819,ChannelOpened,RDN,Mainnet,,,,,60,0x63ee776eecb567c43cac39dc5e0facb20ae1110a15c350b3b0004f957ee6133d,0x2A7D58e62C829b0321563A6D1dDd7c209eE657C3,0xE03E70e33F2AC48ceC3be5C0C7B06a0f25Ad5610
6605825,ChannelOpened,RDN,Mainnet,,,,,61,0x5496c9f38f833d05c172771e9e854f7d84dcc4ae0c5f146d44228c7e819b6f4b,0xD6e68536eCe0Eac02b39317FdCE814087Bae6118,0xe89Ce3756690Ac7937972797471d7c84F9818ac6
6605825,ChannelOpened,RDN,Mainnet,,,,,62,0x0bb98a044e25769950bd00a86021692e63187b1d9916826da46dec6ab53b9290,0xD6e68536eCe0Eac02b39317FdCE814087Bae6118,0x06f5140A415f4E3969f7e40daEcCFd0558c9cE26
6605883,ChannelOpened,RDN,Mainnet,,,,,63,0xb09926092b1c8c0e40b68d3d0fcca11edb938ce1f7467356f4d96ac49db217ff,0x2A7D58e62C829b0321563A6D1dDd7c209eE657C3,0xf1e4b4782BB6cd56a1feB9cDA58C167bb5669F36
6606175,ChannelOpened,RDN,Mainnet,,,,,64,0xe5333852a22604144fa7a0f53468364f31c83932f403fab614134f56fe1a5b6c,0xf0DAca3B7Cb562059D89bD5d8291a482b20f9D52,0x4d6FA60E64C7E520899A9aeDD40cB1E6992027F0
6606199,ChannelOpened,RDN,Mainnet,,,,,65,0x91d68f3cd0a19231c4a546273a2b01f3a2279df5e5b3741cd40f295f7b674790,0xD6e68536eCe0Eac02b39317FdCE814087Bae6118,0x4d6FA60E64C7E520899A9aeDD40cB1E6992027F0
6606261,ChannelOpened,RDN,Mainnet,,,,,66,0x3d728c164debb64fb3d98bfe88e72416bc6c87c2677dfb5020d6664a8773cb4a,0xAAAAAA219100005A77eF9dEf76b24dfB2cD6B35e,0x7B80776a3257DaAf29DAE103F844e065fC3d0726
6606373,ChannelOpened,RDN,Mainnet,,,,,67,0x3b4e7ba83cf769e4a9efe6667a3eda30ac89b39343217c4edf6a733d0c79639a,0x2A7D58e62C829b0321563A6D1dDd7c209eE657C3,0xD6e68536eCe0Eac02b39317FdCE814087Bae6118
